Timescale_Months,Location,Month,SPI_Value,Severity_Label,Rainfall_Threshold_in
12,"Columbia-Sanborn Field, Boone County, MO",November,-2,Exceptional Drought,24.2269
12,"Columbia-Sanborn Field, Boone County, MO",November,-1.6,Extreme Drought,26.7606
12,"Columbia-Sanborn Field, Boone County, MO",November,-1.3,Severe Drought,28.7766
12,"Columbia-Sanborn Field, Boone County, MO",November,-0.8,Moderate Drought,32.3632
12,"Columbia-Sanborn Field, Boone County, MO",November,-0.5,Abnormally Dry,34.6545
12,"Columbia-Sanborn Field, Boone County, MO",November,0.5,Abnormally Wet,43.0743
12,"Columbia-Sanborn Field, Boone County, MO",November,0.8,Moderate Wet,45.8419
12,"Columbia-Sanborn Field, Boone County, MO",November,1.3,Severe Wet,50.7098
12,"Columbia-Sanborn Field, Boone County, MO",November,1.6,Extreme Wet,53.7864
12,"Columbia-Sanborn Field, Boone County, MO",November,2,Exceptional Wet,58.0734
12,"Columbia-Sanborn Field, Boone County, MO",December,-2,Exceptional Drought,24.2269
12,"Columbia-Sanborn Field, Boone County, MO",December,-1.6,Extreme Drought,26.7606
12,"Columbia-Sanborn Field, Boone County, MO",December,-1.3,Severe Drought,28.7766
12,"Columbia-Sanborn Field, Boone County, MO",December,-0.8,Moderate Drought,32.3632
12,"Columbia-Sanborn Field, Boone County, MO",December,-0.5,Abnormally Dry,34.6545
12,"Columbia-Sanborn Field, Boone County, MO",December,0.5,Abnormally Wet,43.0743
12,"Columbia-Sanborn Field, Boone County, MO",December,0.8,Moderate Wet,45.8419
12,"Columbia-Sanborn Field, Boone County, MO",December,1.3,Severe Wet,50.7098
12,"Columbia-Sanborn Field, Boone County, MO",December,1.6,Extreme Wet,53.7864
12,"Columbia-Sanborn Field, Boone County, MO",December,2,Exceptional Wet,58.0734
12,"Columbia-South Farms, Boone County, MO",January,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",January,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",January,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",January,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",January,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",January,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",January,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",January,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",January,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",January,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",February,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",February,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",February,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",February,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",February,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",February,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",February,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",February,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",February,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",February,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",March,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",March,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",March,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",March,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",March,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",March,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",March,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",March,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",March,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",March,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",April,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",April,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",April,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",April,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",April,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",April,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",April,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",April,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",April,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",April,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",May,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",May,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",May,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",May,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",May,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",May,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",May,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",May,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",May,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",May,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",June,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",June,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",June,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",June,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",June,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",June,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",June,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",June,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",June,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",June,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",July,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",July,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",July,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",July,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",July,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",July,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",July,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",July,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",July,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",July,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",August,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",August,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",August,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",August,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",August,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",August,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",August,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",August,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",August,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",August,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",September,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",September,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",September,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",September,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",September,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",September,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",September,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",September,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",September,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",September,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",October,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",October,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",October,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",October,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",October,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",October,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",October,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",October,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",October,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",October,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",November,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",November,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",November,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",November,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",November,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",November,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",November,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",November,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",November,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",November,2,Exceptional Wet,56.4846
12,"Columbia-South Farms, Boone County, MO",December,-2,Exceptional Drought,25.327
12,"Columbia-South Farms, Boone County, MO",December,-1.6,Extreme Drought,27.7209
12,"Columbia-South Farms, Boone County, MO",December,-1.3,Severe Drought,29.6151
12,"Columbia-South Farms, Boone County, MO",December,-0.8,Moderate Drought,32.9651
12,"Columbia-South Farms, Boone County, MO",December,-0.5,Abnormally Dry,35.0934
12,"Columbia-South Farms, Boone County, MO",December,0.5,Abnormally Wet,42.8504
12,"Columbia-South Farms, Boone County, MO",December,0.8,Moderate Wet,45.3816
12,"Columbia-South Farms, Boone County, MO",December,1.3,Severe Wet,49.8155
12,"Columbia-South Farms, Boone County, MO",December,1.6,Extreme Wet,52.6071
12,"Columbia-South Farms, Boone County, MO",December,2,Exceptional Wet,56.4846
12,"Cook Station, Crawford County, MO",January,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",January,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",January,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",January,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",January,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",January,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",January,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",January,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",January,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",January,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",February,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",February,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",February,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",February,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",February,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",February,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",February,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",February,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",February,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",February,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",March,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",March,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",March,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",March,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",March,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",March,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",March,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",March,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",March,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",March,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",April,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",April,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",April,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",April,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",April,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",April,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",April,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",April,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",April,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",April,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",May,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",May,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",May,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",May,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",May,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",May,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",May,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",May,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",May,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",May,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",June,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",June,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",June,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",June,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",June,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",June,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",June,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",June,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",June,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",June,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",July,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",July,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",July,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",July,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",July,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",July,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",July,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",July,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",July,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",July,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",August,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",August,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",August,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",August,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",August,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",August,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",August,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",August,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",August,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",August,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",September,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",September,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",September,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",September,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",September,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",September,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",September,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",September,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",September,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",September,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",October,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",October,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",October,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",October,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",October,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",October,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",October,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",October,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",October,1.6,Extreme Wet,53.8379
12,"Cook Station, Crawford County, MO",October,2,Exceptional Wet,57.5305
12,"Cook Station, Crawford County, MO",November,-2,Exceptional Drought,27.4092
12,"Cook Station, Crawford County, MO",November,-1.6,Extreme Drought,29.7738
12,"Cook Station, Crawford County, MO",November,-1.3,Severe Drought,31.6364
12,"Cook Station, Crawford County, MO",November,-0.8,Moderate Drought,34.9144
12,"Cook Station, Crawford County, MO",November,-0.5,Abnormally Dry,36.9875
12,"Cook Station, Crawford County, MO",November,0.5,Abnormally Wet,44.491
12,"Cook Station, Crawford County, MO",November,0.8,Moderate Wet,46.9245
12,"Cook Station, Crawford County, MO",November,1.3,Severe Wet,51.1723
12,"Cook Station, Crawford County, MO",November,1.6,Extreme Wet,53.8379
